Survey month,Parameter,State and territory,Sex,Classification,Category,Full_time,Full_time_RSE,Part_time,Part_time_RSE,With paid leave entitlements,With paid leave entitlements_RSE,Without paid leave entitlements,Without paid leave entitlements_RSE,Total,Total_RSE,Sub_Category,ParentCategory
2016,Median weekly earnings,ACT,Males,Relationship in household,   Other related individual,1074.315,0.1,188.079,0.1,982.851,0.1,190.663,0.1,559.417,42.3,Other related individual,Family member
2016,Median weekly earnings,ACT,Males,Relationship in household,Non-family member,1390.488,4.3,474.658,11.1,1359.609,5.8,477.626,52.1,1224.627,10.3,,Non-family member
2016,Median weekly earnings,ACT,Males,Relationship in household,   Lone person,1427.156,5.9,471.698,0.1,1430.367,7.1,483.124,0.1,1366.969,9.5,Lone person,Non-family member
2016,Median weekly earnings,ACT,Males,Relationship in household,   Not living alone,1267.85,10.2,498.437,29.3,1189.563,13.4,485.501,95.9,997.406,21.4,Not living alone,Non-family member
2016,Median weekly earnings,ACT,Males,Relationship in household,Relationship not determined,0.0,0.0,364.575,0.1,1268.193,0.1,278.304,0.1,567.382,0.1,,Relationship not determined
2016,Median weekly earnings,ACT,Females,Relationship in household,Family member,1385.0,4.6,614.858,4.4,1250.0,3.1,459.402,13.2,1136.576,4.2,,Family member
2016,Median weekly earnings,ACT,Females,Relationship in household,"   Husband, wife or partner",1400.0,4.7,750.0,6.2,1288.6,3.2,600.0,7.9,1239.013,3.6,"Husband, wife or partner",Family member
2016,Median weekly earnings,ACT,Females,Relationship in household,      With dependants,1500.0,7.0,819.525,10.0,1250.324,4.3,600.0,8.8,1209.584,4.3,With dependants,Family member
2016,Median weekly earnings,ACT,Females,Relationship in household,      Without dependants,1377.474,4.6,577.153,7.2,1325.955,6.7,557.82,10.4,1250.0,7.0,Without dependants,Family member
2016,Median weekly earnings,ACT,Females,Relationship in household,   Lone parent,1614.148,14.7,599.789,29.8,1316.261,14.0,502.113,94.0,1152.699,14.8,Lone parent,Family member
2016,Median weekly earnings,ACT,Females,Relationship in household,   Dependent student,1393.884,0.1,162.557,17.5,103.761,0.1,171.943,25.7,169.825,20.4,Dependent student,Family member
2016,Median weekly earnings,ACT,Females,Relationship in household,   Non-dependent child,930.538,12.6,434.687,0.1,914.143,12.6,391.79,0.1,860.966,12.7,Non-dependent child,Family member
2016,Median weekly earnings,ACT,Females,Relationship in household,   Other related individual,1468.991,7.7,532.656,0.1,1239.504,17.6,492.502,0.1,1205.271,29.3,Other related individual,Family member
2016,Median weekly earnings,ACT,Females,Relationship in household,Non-family member,1345.94,9.3,343.899,43.9,1253.886,9.3,413.719,72.7,1093.782,9.4,,Non-family member
2016,Median weekly earnings,ACT,Females,Relationship in household,   Lone person,1506.316,8.3,516.637,39.0,1350.539,12.7,465.61,84.5,1346.065,13.8,Lone person,Non-family member
2016,Median weekly earnings,ACT,Females,Relationship in household,   Not living alone,1052.636,12.4,295.607,63.8,1049.194,18.4,413.365,0.1,822.093,28.8,Not living alone,Non-family member
2016,Median weekly earnings,ACT,Females,Relationship in household,Relationship not determined,1359.754,0.1,468.359,0.1,1088.807,0.1,0.0,0.0,850.012,0.1,,Relationship not determined
2017,Median weekly earnings,Australia,Persons,Relationship in household,Family member,1298.0,0.7,500.0,0.3,1192.0,1.0,500.0,1.2,1010.0,0.7,,Family member
2017,Median weekly earnings,Australia,Persons,Relationship in household,"   Husband, wife or partner",1394.0,0.9,625.0,2.0,1250.0,0.7,690.0,1.8,1150.0,0.8,"Husband, wife or partner",Family member
2017,Median weekly earnings,Australia,Persons,Relationship in household,      With dependants,1500.0,0.9,650.0,2.0,1300.0,1.6,674.0,2.8,1200.0,1.0,With dependants,Family member
2017,Median weekly earnings,Australia,Persons,Relationship in household,      Without dependants,1300.0,1.5,600.0,1.9,1200.0,1.2,700.0,3.2,1100.0,1.3,Without dependants,Family member
2017,Median weekly earnings,Australia,Persons,Relationship in household,   Lone parent,1289.68,3.6,553.736,3.7,1100.0,3.7,587.363,9.3,999.321,1.3,Lone parent,Family member
2017,Median weekly earnings,Australia,Persons,Relationship in household,   Dependent student,893.52,11.4,150.0,2.7,326.373,11.2,150.0,2.3,156.0,3.3,Dependent student,Family member
2017,Median weekly earnings,Australia,Persons,Relationship in household,   Non-dependent child,979.706,1.1,419.149,2.8,947.66,1.6,541.297,4.7,849.503,2.0,Non-dependent child,Family member
2017,Median weekly earnings,Australia,Persons,Relationship in household,   Other related individual,1092.504,4.5,466.02,8.0,1023.36,3.4,497.677,10.2,900.0,3.3,Other related individual,Family member
2017,Median weekly earnings,Australia,Persons,Relationship in household,Non-family member,1250.0,1.4,500.0,1.6,1200.0,1.7,592.961,3.0,1046.083,1.5,,Non-family member
2017,Median weekly earnings,Australia,Persons,Relationship in household,   Lone person,1312.177,2.1,557.09,4.4,1250.439,1.9,619.746,5.2,1150.0,2.2,Lone person,Non-family member
2017,Median weekly earnings,Australia,Persons,Relationship in household,   Not living alone,1150.0,2.0,450.0,4.1,1127.0,1.8,558.598,4.7,911.731,2.8,Not living alone,Non-family member
2017,Median weekly earnings,Australia,Persons,Relationship in household,Relationship not determined,1147.818,13.9,496.672,9.3,1135.113,17.9,500.0,49.8,1044.739,7.5,,Relationship not determined
2017,Median weekly earnings,Australia,Males,Relationship in household,Family member,1400.0,1.0,400.0,1.4,1400.0,1.2,666.442,3.1,1225.664,1.0,,Family member
2017,Median weekly earnings,Australia,Males,Relationship in household,"   Husband, wife or partner",1500.0,0.4,629.124,3.4,1500.0,0.7,900.0,1.5,1400.0,1.2,"Husband, wife or partner",Family member
2017,Median weekly earnings,Australia,Males,Relationship in household,      With dependants,1585.0,1.2,687.777,3.9,1600.0,1.2,972.634,1.3,1500.0,0.8,With dependants,Family member
2017,Median weekly earnings,Australia,Males,Relationship in household,      Without dependants,1400.0,1.5,600.0,4.7,1380.584,1.3,869.745,2.4,1280.0,1.0,Without dependants,Family member
2017,Median weekly earnings,Australia,Males,Relationship in household,   Lone parent,1500.0,3.9,450.0,17.7,1500.0,4.0,954.508,14.6,1444.81,4.6,Lone parent,Family member
2017,Median weekly earnings,Australia,Males,Relationship in household,   Dependent student,959.927,22.0,150.0,5.8,394.795,13.7,140.0,5.4,160.0,5.7,Dependent student,Family member
2017,Median weekly earnings,Australia,Males,Relationship in household,   Non-dependent child,997.0,1.2,400.0,3.1,958.0,1.9,600.0,4.3,884.181,1.4,Non-dependent child,Family member
2017,Median weekly earnings,Australia,Males,Relationship in household,   Other related individual,1090.447,4.6,459.63,10.9,1057.543,4.1,600.123,10.4,900.0,4.3,Other related individual,Family member
2017,Median weekly earnings,Australia,Males,Relationship in household,Non-family member,1250.0,1.7,491.688,3.3,1249.96,1.7,650.0,5.9,1100.0,2.0,,Non-family member
2017,Median weekly earnings,Australia,Males,Relationship in household,   Lone person,1348.639,2.3,543.489,4.7,1342.0,2.3,757.941,5.0,1227.359,2.7,Lone person,Non-family member
2017,Median weekly earnings,Australia,Males,Relationship in household,   Not living alone,1150.0,2.2,450.0,5.3,1128.387,3.3,600.0,5.8,936.0,3.3,Not living alone,Non-family member
2017,Median weekly earnings,Australia,Males,Relationship in household,Relationship not determined,1131.698,19.4,497.254,36.1,1110.038,26.5,727.385,22.5,1034.904,8.4,,Relationship not determined
2017,Median weekly earnings,Australia,Females,Relationship in household,Family member,1157.0,1.1,540.0,1.4,1000.0,0.1,420.283,2.8,864.0,0.9,,Family member
2017,Median weekly earnings,Australia,Females,Relationship in household,"   Husband, wife or partner",1217.0,1.0,625.0,2.0,1026.0,1.2,544.109,2.8,945.0,0.8,"Husband, wife or partner",Family member
2017,Median weekly earnings,Australia,Females,Relationship in household,      With dependants,1250.0,2.0,650.0,2.4,1000.0,0.8,505.32,3.5,900.0,0.7,With dependants,Family member
2017,Median weekly earnings,Australia,Females,Relationship in household,      Without dependants,1200.0,2.1,600.0,2.0,1050.0,2.3,560.0,3.8,964.46,1.5,Without dependants,Family member
2017,Median weekly earnings,Australia,Females,Relationship in household,   Lone parent,1200.0,2.7,561.0,4.1,1000.0,1.1,550.0,8.4,900.0,2.7,Lone parent,Family member
2017,Median weekly earnings,Australia,Females,Relationship in household,   Dependent student,800.0,13.8,150.0,2.7,300.0,15.3,150.0,3.4,153.0,3.8,Dependent student,Family member
2017,Median weekly earnings,Australia,Females,Relationship in household,   Non-dependent child,969.494,1.3,440.0,4.6,900.0,1.2,489.003,4.7,800.0,2.0,Non-dependent child,Family member
2017,Median weekly earnings,Australia,Females,Relationship in household,   Other related individual,1070.366,5.1,485.177,8.4,1000.0,4.6,400.0,12.7,878.693,4.1,Other related individual,Family member
2017,Median weekly earnings,Australia,Females,Relationship in household,Non-family member,1250.0,2.0,500.0,2.9,1161.957,2.0,490.0,3.2,1000.0,0.8,,Non-family member
2017,Median weekly earnings,Australia,Females,Relationship in household,   Lone person,1300.0,2.5,574.739,6.1,1200.0,2.4,466.784,7.6,1071.035,3.0,Lone person,Non-family member
2017,Median weekly earnings,Australia,Females,Relationship in household,   Not living alone,1150.0,4.0,472.911,4.3,1100.0,2.4,498.054,6.4,900.0,3.6,Not living alone,Non-family member
2017,Median weekly earnings,Australia,Females,Relationship in household,Relationship not determined,1714.182,0.1,500.0,19.9,1583.629,13.7,472.768,0.1,1057.721,29.2,,Relationship not determined
2017,Median weekly earnings,NSW,Persons,Relationship in household,Family member,1281.0,1.3,500.0,2.5,1200.0,1.1,500.0,5.0,1041.0,1.3,,Family member
2017,Median weekly earnings,NSW,Persons,Relationship in household,"   Husband, wife or partner",1400.0,2.4,615.0,2.4,1280.0,1.0,700.0,4.3,1181.744,1.1,"Husband, wife or partner",Family member
2017,Median weekly earnings,NSW,Persons,Relationship in household,      With dependants,1500.0,2.1,628.679,3.2,1313.574,2.2,690.0,3.0,1200.0,2.0,With dependants,Family member
2017,Median weekly earnings,NSW,Persons,Relationship in household,      Without dependants,1300.885,2.9,600.0,4.3,1225.549,2.1,728.617,6.3,1150.0,2.2,Without dependants,Family member
2017,Median weekly earnings,NSW,Persons,Relationship in household,   Lone parent,1350.0,4.7,529.788,9.4,1200.0,5.0,582.793,16.0,1052.746,3.9,Lone parent,Family member
2017,Median weekly earnings,NSW,Persons,Relationship in household,   Dependent student,936.08,36.3,150.0,6.6,459.2,20.8,150.0,6.4,150.283,7.3,Dependent student,Family member
2017,Median weekly earnings,NSW,Persons,Relationship in household,   Non-dependent child,1000.0,1.1,442.0,7.1,974.0,1.3,600.0,9.2,900.0,2.6,Non-dependent child,Family member
2017,Median weekly earnings,NSW,Persons,Relationship in household,   Other related individual,1051.61,3.9,505.047,9.7,1000.0,2.7,509.992,20.2,909.177,4.8,Other related individual,Family member
2017,Median weekly earnings,NSW,Persons,Relationship in household,Non-family member,1298.406,1.9,501.01,5.6,1256.0,2.7,560.389,5.2,1082.042,3.5,,Non-family member
2017,Median weekly earnings,NSW,Persons,Relationship in household,   Lone person,1350.0,4.6,582.881,6.4,1300.0,2.9,600.0,5.7,1200.0,3.9,Lone person,Non-family member
2017,Median weekly earnings,NSW,Persons,Relationship in household,   Not living alone,1250.0,3.1,454.077,6.9,1219.57,3.7,553.8,7.2,998.138,3.8,Not living alone,Non-family member
2017,Median weekly earnings,NSW,Persons,Relationship in household,Relationship not determined,1211.422,47.5,526.258,8.8,1131.301,44.3,864.56,0.1,970.528,21.0,,Relationship not determined
2017,Median weekly earnings,NSW,Males,Relationship in household,Family member,1400.0,1.8,437.856,3.5,1400.0,2.3,650.0,5.1,1230.107,1.8,,Family member
2017,Median weekly earnings,NSW,Males,Relationship in household,"   Husband, wife or partner",1519.066,1.9,669.732,6.3,1519.737,1.8,894.972,4.6,1450.0,2.1,"Husband, wife or partner",Family member
2017,Median weekly earnings,NSW,Males,Relationship in household,      With dependants,1600.0,2.8,673.296,8.7,1600.0,2.7,898.903,5.4,1534.433,1.8,With dependants,Family member
2017,Median weekly earnings,NSW,Males,Relationship in household,      Without dependants,1403.748,3.6,653.573,9.8,1400.0,3.6,869.904,5.5,1300.0,2.9,Without dependants,Family member
2017,Median weekly earnings,NSW,Males,Relationship in household,   Lone parent,1531.252,6.9,430.537,37.7,1534.0,8.2,942.758,22.6,1500.0,8.8,Lone parent,Family member
2017,Median weekly earnings,NSW,Males,Relationship in household,   Dependent student,963.808,89.7,149.498,11.5,521.284,14.5,140.577,10.0,168.244,17.2,Dependent student,Family member
2017,Median weekly earnings,NSW,Males,Relationship in household,   Non-dependent child,1000.0,1.6,443.106,7.9,1000.0,1.9,603.13,13.9,933.684,3.6,Non-dependent child,Family member
2017,Median weekly earnings,NSW,Males,Relationship in household,   Other related individual,1078.244,5.5,475.027,26.0,1038.238,5.8,594.874,29.7,900.0,6.9,Other related individual,Family member
2017,Median weekly earnings,NSW,Males,Relationship in household,Non-family member,1250.0,2.8,500.0,8.0,1251.461,3.0,620.848,8.0,1092.125,4.4,,Non-family member
2017,Median weekly earnings,NSW,Males,Relationship in household,   Lone person,1300.0,5.1,551.635,17.7,1322.433,5.8,688.651,13.6,1227.221,5.8,Lone person,Non-family member
2017,Median weekly earnings,NSW,Males,Relationship in household,   Not living alone,1200.0,4.2,450.0,9.8,1200.0,4.7,600.0,11.7,955.909,7.7,Not living alone,Non-family member
2017,Median weekly earnings,NSW,Males,Relationship in household,Relationship not determined,1130.726,78.5,717.849,6.3,1086.933,80.4,1001.806,0.1,982.354,52.3,,Relationship not determined
2017,Median weekly earnings,NSW,Females,Relationship in household,Family member,1150.0,2.0,529.0,2.4,1000.0,1.3,428.0,6.0,900.0,1.3,,Family member
2017,Median weekly earnings,NSW,Females,Relationship in household,"   Husband, wife or partner",1224.653,1.9,600.0,2.2,1050.0,1.9,556.66,3.5,960.0,1.8,"Husband, wife or partner",Family member
2017,Median weekly earnings,NSW,Females,Relationship in household,      With dependants,1250.0,3.3,624.68,3.2,1000.0,2.0,535.847,5.2,910.092,2.8,With dependants,Family member
2017,Median weekly earnings,NSW,Females,Relationship in household,      Without dependants,1202.687,3.4,591.213,4.1,1077.922,3.3,600.0,5.9,1000.0,2.3,Without dependants,Family member
2017,Median weekly earnings,NSW,Females,Relationship in household,   Lone parent,1250.0,3.9,535.92,8.5,1000.0,4.9,535.399,18.3,950.0,2.7,Lone parent,Family member
2017,Median weekly earnings,NSW,Females,Relationship in household,   Dependent student,776.526,0.1,150.0,9.4,190.084,65.9,150.0,8.2,150.0,8.7,Dependent student,Family member
2017,Median weekly earnings,NSW,Females,Relationship in household,   Non-dependent child,1000.0,4.0,441.65,9.5,919.061,3.1,568.104,11.6,820.047,3.4,Non-dependent child,Family member
2017,Median weekly earnings,NSW,Females,Relationship in household,   Other related individual,1007.41,5.4,529.453,19.7,965.562,3.6,453.893,42.9,919.797,5.5,Other related individual,Family member
2017,Median weekly earnings,NSW,Females,Relationship in household,Non-family member,1342.0,3.9,509.9,8.3,1257.053,3.0,499.119,8.6,1050.365,3.8,,Non-family member
2017,Median weekly earnings,NSW,Females,Relationship in household,   Lone person,1441.71,5.0,600.0,10.4,1276.632,5.3,499.929,14.2,1136.47,5.8,Lone person,Non-family member
2017,Median weekly earnings,NSW,Females,Relationship in household,   Not living alone,1300.0,4.9,480.0,7.2,1250.0,4.9,491.801,10.5,1000.0,4.2,Not living alone,Non-family member
2017,Median weekly earnings,NSW,Females,Relationship in household,Relationship not determined,0.0,0.0,503.74,0.1,1254.326,0.1,0.0,0.0,582.601,0.1,,Relationship not determined
2017,Median weekly earnings,VIC,Persons,Relationship in household,Family member,1281.0,1.4,495.0,2.5,1150.0,2.2,450.0,4.3,1000.0,0.4,,Family member
2017,Median weekly earnings,VIC,Persons,Relationship in household,"   Husband, wife or partner",1342.0,1.9,640.0,2.8,1204.0,1.8,672.126,4.3,1113.812,1.7,"Husband, wife or partner",Family member
